index,num_features,score1,score2,score3,score4,score5,five_fold_avg,stdev,feature_names
69,70,0.475,0.4625,0.533333333,0.570833333,0.475,0.503333333,0.046715005,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QA', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLC11', 'CLIC4', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DAF', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'ENPP5', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'G6PI', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MA2A1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MPRI', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEI', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRELP', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'Q5VVH2', 'RARR2', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
70,71,0.529166667,0.475,0.575,0.570833333,0.475,0.525,0.049035843,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QA', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLC11', 'CLIC4', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DAF', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'ENPP5', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'G6PI', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LRP1B', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MA2A1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MPRI', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEI', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRELP', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'Q5VVH2', 'RARR2', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
71,72,0.529166667,0.475,0.533333333,0.570833333,0.475,0.516666667,0.041352986,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QA', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLC11', 'CLIC4', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DAF', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'ENPP5', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'G6PI', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LRP1B', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MA2A1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MPRI', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEI', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRELP', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'Q5VVH2', 'RARR2', 'RNAS6', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
72,73,0.529166667,0.475,0.533333333,0.570833333,0.475,0.516666667,0.041352986,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY1A', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QA', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLC11', 'CLIC4', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DAF', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'ENPP5', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'G6PI', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV315', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LRP1B', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MA2A1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MPRI', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCDGL', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEI', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRELP', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'Q5VVH2', 'RARR2', 'RNAS6', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
73,74,0.529166667,0.529166667,0.533333333,0.570833333,0.475,0.5275,0.034181907,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY1A', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QA', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CALCB', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLC11', 'CLIC4', 'CLMP', 'CNTP5', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DAF', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'ENPP5', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'G6PI', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV315', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LRP1B', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MA2A1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MPRI', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCDGL', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEI', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRELP', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'Q5VVH2', 'RARR2', 'RNAS6', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
74,75,0.566666667,0.466666667,0.533333333,0.558333333,0.475,0.52,0.046622002,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY1A', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QA', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CALCB', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLC11', 'CLIC4', 'CLMP', 'CLUS', 'CNTP5', 'CO4A', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DAF', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'ENPP5', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'G6PI', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV315', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LG3BP', 'LRP1B', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MA2A1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MPRI', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCDGL', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEI', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRELP', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'Q5VVH2', 'RARR2', 'RNAS6', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
75,76,0.525,0.4375,0.545833333,0.558333333,0.475,0.508333333,0.05077524,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY1A', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QA', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CALCB', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLC11', 'CLIC4', 'CLMP', 'CLUS', 'CNTP5', 'CO4A', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DAF', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'ENPP5', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FKB1A', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'G6PI', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV315', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LG3BP', 'LRP1B', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MA2A1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MPRI', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCDGL', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEI', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRELP', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'Q5VVH2', 'RARR2', 'RNAS6', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
76,77,0.525,0.4375,0.545833333,0.558333333,0.4875,0.510833333,0.049000425,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY1A', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QA', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CALCB', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLC11', 'CLIC4', 'CLMP', 'CLUS', 'CNTP5', 'CO4A', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DAF', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'ENPP5', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FKB1A', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'G6PI', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV315', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LG3BP', 'LRP1B', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MA2A1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MPRI', 'MXRA8', 'MYDGF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCDGL', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEI', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRELP', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'Q5VVH2', 'RARR2', 'RNAS6', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
77,78,0.5,0.4375,0.545833333,0.570833333,0.475,0.505833333,0.053570436,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY1A', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QA', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CALCB', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLC11', 'CLIC4', 'CLMP', 'CLUS', 'CNTP5', 'CO4A', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DAF', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'ENPP5', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FKB1A', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'G6PI', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV315', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LG3BP', 'LRP1B', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MA2A1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MPRI', 'MXRA8', 'MYDGF', 'MYRF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCDGL', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PI16', 'PILRA', 'PLTP', 'POTEI', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRELP', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'Q5VVH2', 'RARR2', 'RNAS6', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
78,79,0.475,0.45,0.545833333,0.570833333,0.475,0.503333333,0.051991586,"['1433B', '1433F', '1433G', '1433T', '1433Z', 'A2MG', 'ABHEA', 'ACBP', 'ACTBM', 'AGRB1', 'AGRB2', 'AGRL3', 'AK1C1', 'ALDOA', 'AMY1A', 'AMY2B', 'AMYP', 'ANAG', 'B2L12', 'BASP1', 'BMAL2', 'C1QA', 'C1QB', 'C1QC', 'C1QT5', 'CAD18', 'CADH5', 'CADH8', 'CAH1', 'CAH10', 'CAH2', 'CALC', 'CALCB', 'CATZ', 'CBLN2', 'CBLN4', 'CBR3', 'CCN3', 'CEMIP', 'CH3L1', 'CHIT1', 'CHLE', 'CLC11', 'CLIC4', 'CLMP', 'CLUS', 'CNTP5', 'CO4A', 'CO6A2', 'CO7', 'COIA1', 'CPVL', 'CRIS3', 'CSF2R', 'DAF', 'DIAC', 'DPP6', 'ECM1', 'ENOA', 'ENPP5', 'EPHA5', 'ERAP2', 'FCG3A', 'FCG3B', 'FKB1A', 'FMOD', 'FREM2', 'FRIL', 'FSCN1', 'G6PI', 'GDIA', 'GDIB', 'GINM1', 'GLT15', 'GMFB', 'GOLM2', 'GPX5', 'GSHR', 'GSTO1', 'GUAD', 'HBA', 'HBAZ', 'HBB', 'HBD', 'HBE', 'HBG2', 'HDHD2', 'HLAA', 'HTRA1', 'HV103', 'HV315', 'HV373', 'HYI', 'IBP3', 'IBPL1', 'IGF2', 'IGHD', 'IMPA1', 'KPYM', 'LAIR1', 'LG3BP', 'LRP1B', 'LV214', 'LY96', 'LYSC', 'MA1C1', 'MA2A1', 'MARCO', 'MASP1', 'MATN3', 'MDHM', 'METRN', 'MIA', 'MIME', 'MMP17', 'MMP2', 'MOES', 'MPRI', 'MXRA8', 'MYDGF', 'MYRF', 'NAGAB', 'NDKB', 'NEUM', 'NPTX2', 'OMD', 'PAFA', 'PAL4A', 'PAPP2', 'PCDGL', 'PCP', 'PGAM1', 'PGAM2', 'PGAM4', 'PGK1', 'PGK2', 'PHLB3', 'PI16', 'PILRA', 'PLTP', 'POTEI', 'POTEJ', 'PPIA', 'PPIB', 'PPIC', 'PPT1', 'PRELP', 'PRG4', 'PROF2', 'PSA', 'PTPRK', 'PTPRR', 'Q5VVH2', 'RARR2', 'RNAS6', 'SCG2', 'SCUB1', 'SEM3B', 'SEPR', 'SERC', 'SIA8C', 'SLIK4', 'SMOC1', 'SMS', 'SNED1', 'SODM', 'SRPX', 'SUMO4', 'TAGL', 'TAU', 'TIMP2', 'TRFL', 'TRFM', 'TRH', 'TSP4', 'TWSG1', 'UB2V2', 'VASN', 'VGF', 'VWF', 'XXLT1']"
